1	1	30	1	As people were rising from their seats, a noble looking gentleman in a white-laced ruff  collar, white stockings and the rest black velvets with gold embroidery including a wide-brimmed tall hat, curly long black hair, square black eyebrows and goatee, gentle eyes and rosy cheeks. 	282
1	1	30	2	His finger shh’d his lips as he passed a slip of paper to Judith and smiled at her husband then continued walking past with a retinue of two guards, three young ladies and a man dressed as a coach driver with a long feather in his hat. 	236
1	1	30	3	She opened the slip, her husband peering over her shoulder. 	60
1	1	30	4	It read:	8
1	1	31	1	It’s Mary. 	11
1	1	31	2	Mind her carefully! 	20
1	1	31	3	F.B.	4
1	1	32	1	As they stood re-reading the message in the coming darkness of twilight, the guide who would take the audience to their various homes came by with his torch, pulling people along behind him.  	192
1	1	32	2	The joined their children’s hands, Judith took her husband’s as John followed the torchbearer in the night with various gentry all around him. 	143
1	1	32	3	While Judith’s feet were not as dainty as they once were, she could at least be spared the sprained ankles on the tiny feet of the town’s spritely, young maidens. 	163
1	1	32	4	Those feet she could hear clacking over the stony walk most of the walk home. 	78
1	1	32	5	Some of these maidens had come out to theatre for their very first time and so she next wondered how many would be calling on her for a boneset plaster the next morning.  	171
1	1	32	6	Judith would glance back at Mary every so often wondering what it was Mary might have done to have gained the notice of the noble gentleman.	140
1	2	1	1	The Perkins home was one of several nestled in along Clifton Road. 	67
1	2	1	2	It stood out as a light colored brick and wood unit with two gables with smaller guest homes on either side surrounded by a well-battered-up and splintery picket fence patched by the wild brush and willows that found their way there.  	235
1	2	1	3	The bedrooms upstairs were warmed by the hearth and chimney. 	61
1	2	1	4	Mary’s black walnut hair framed blush cheeks and pale skin shivering over her small frame as she woke up.  	107
1	2	1	5	A thick quilt half covered her exposed arm out of her smock. 	61
1	2	1	6	She stretched her cold arms, shivered and snuck back into bed pulling the ragged covers, tattered into strips here and there taught over her head disappearing from view.	169
1	2	2	1	Everyone was out of bed except Mary and her two baby brothers lying in the spot between where mother and father slept on her right with Lizzie, Henry and Johnny’s spot on the left. 	181
1	2	2	2	Thomas, the older baby, was actually more of a toddler at three years of age and had shocks of curly hair that had started to lengthen and darken.  	148
1	2	2	3	Jacob, swaddled next to him was just a year old and had light shorter hair.  	77
1	2	2	4	He sucked his thumb off and on as his eyes fluttered through his dreams. 	73
1	2	2	5	Did they let her sleep in today? 	33
1	2	2	6	Mary looked at the empty books that lay on the table. 	54
1	2	2	7	One of them had her name on it. 	32
1	2	2	8	I will write a page every day. 	31
1	2	2	9	She could hear mother’s voice in her head reminding her to keep up with her school work. 	89
1	2	2	10	Mother was always pushing them to study and work hard in hopes they would obtain a greater position in society and life and while that intention seemed common, the intensity of her admonitions were peculiar compared to what they knew from visiting other children and their mothers.  	283
1	2	2	11	This giant bed’s stuffing was tied down with tautline hitches and batted up and repaired often.  	97
1	2	2	12	Small tables of odd sizes lined a wall.  	41
1	2	2	13	Some had books under them and everyone had a spot or a box of their own under them.  	85
1	2	2	14	Dried flowers and herbs hung from a hemp line tied between two posts for both protection and cooking.  	103
1	2	2	15	The casement open air windows were shuttered open allowing a gentle breeze through layers of drapes.  	102
1	2	2	16	Seats lined the windows for cooling off in the breeze and watching out over the yard for the possible visitor in the summer.	124
1	2	3	1	She reached down to grab her overclothes and took up the milk pail to get outside and milk the family’s cow so she could get Jacob his breakfast before mother would remind her. 	177
1	2	3	2	On her way out, she grabbed some bread, dabbed it in some honey and butter and took the rest with her on the way. 	114
1	2	3	3	Lizzie was sitting in the shade of the home on a bench, washing and teasing wool to be spun later. 	99
1	2	3	4	How does she work so hard? 	27
1	2	3	5	She had already so diligently finished scrubbing the clothes on the washboard and her hands were still fit carding wool from the ewes which were were lambing this past spring.  	177
1	2	3	6	She then overheard Henry pleading with John, “Please take me duck hunting!”	75
1	2	4	1	“Sorry Henry, you scared them all last time, I can’t take you if you want to eat game tonight.”	95
1	2	5	1	“I promise I won’t spook them. 	31
1	2	5	2	Please?”	8
1	2	6	1	Mother was tending the garden and father was overseeing the farm hands.	71
1	2	7	1	As Mary started to milk the cows she started to become entranced by the rhythm the milk made against the side of the pail. 	123
1	2	7	2	She felt a little pricking on her neck like a fly. 	51
1	2	7	3	She then felt a squirt to the face as Henry grabbed a nipple and squirted her down, the cow also taking alarm to the point Mary was afraid it might take it out on Henry but it didn’t. 	184
1	2	7	4	She squirted him back, he opened his mouth to catch it and laughed.	67
1	2	8	1	“Do that and ye won’t fill your pail!”	38
1	2	9	1	Mary was quiet this time, trying to focus through getting her milking chores done. 	83
1	2	9	2	She felt tired even though she was rested. 	43
1	2	9	3	She pulled a foxtail out of the neck of her smock realizing the pricking on her neck felt earlier was no fly. 	110
1	2	9	4	Henry apparently was bored not being able to go hunting but it was only a matter of time before he would be made to clean stables. 	131
1	2	9	5	Henry seemed to get away with it having Lizzie on his side. 	60
1	2	9	6	The fields were full of cowslips, orchids, poppies and cornflowers. 	68
1	2	9	7	The cow’s heavy grazing made the milk pails extra heavy as a result.	68
1	2	10	1	There was now plenty of butter to make. 	40
1	2	10	2	Mother was in the shade of the house by the hearthstone, working the dasher in the churn.	89
1	2	11	1	Mary could hear her mother’s soft chant, “Come butter come, come butter come, Peter stands at the gate, waiting for his buttered cake”	134
1	2	12	1	Mary was entranced further by the hand dropping the dasher with a twist making a steady rhythm to the kathunk-a-thunk-a-thunk of the churn. 	140
1	2	12	2	It was a comforting sound she had heard for as long as she could remember. 	75
1	2	12	3	Mary cradled the one-year old Jacob over her lap and steadily poured milk out of the cup for him. 	98
1	2	12	4	He’d swallow the milk to the same rhythm. 	42
1	2	12	5	She had become adept at this since Thomas was that age.  	57
1	2	12	6	She could now steady the cup while watching mother make butter out of the corner of her eye. 	93
1	2	12	7	Soon there would be sweet butter and buttermilk which would go into the cakes by evening. 	90
1	2	12	8	Henry soon burst in with some wildflowers he picked on his way back from the stable.	84
1	2	13	1	“These will be a fine batch Henry! 	35
1	2	13	2	I will have to save the marigolds and violets for my next batch of salve,” Judith exclaimed, her eyes brightening at the floral array.	134
1	2	14	1	Mary felt a scowl coming on at Henry’s interruption but before it could come out, Judith turned to Mary with “So would you like to go visit grandpa?” 	150
1	2	14	2	Mary’s heart leaped in delight. 	32
1	2	14	3	She would give anything to take a break from the hot afternoon with the cows again.	83
1	2	15	1	“Oh we must go!”	16
1	2	16	1	“Then let’s get out of these work rags and into our finery...but not until you help me finish the butter! 	106
1	2	16	2	Henry, go fetch me a firkin!”	29
1	2	17	1	Within a few minutes, Henry brought in a smaller dark peat colored firkin that looked like it had many fillings of butter. 	123
1	2	17	2	He gripped its lid attempting to free it from its vessel, but after a few puzzled looks, heaves and face-reddening tries, he let out a long sigh, He set it down on the table.	174
1	2	17	3	“This is impossible! 	21
1	2	17	4	It’s sealed too tight!”	23
1	2	18	1	Judith broke mid-churn to find a needle tipped wand from the table. 	68
1	2	18	2	Being a cunning woman in Hilmorton and more well known than even she knew, she often had curious and never-seen-before solutions to these odd little problems. 	159
1	2	18	3	She ordered Henry again, “Put it down in the center and come over here!”  	74
1	2	18	4	Henry did so as Judith held out her stick, just barely touching the firkin. 	76
1	2	18	5	She uttered some words under her breath. 	41
1	2	18	6	Names most likely.  	20
1	2	18	7	One of them sounded like Albertus. 	35
1	2	18	8	After a while she stopped muttering and everyone watched the firkin intently. 	78
1	2	18	9	Nothing.	8
1	2	19	1	A few seconds later, Mary let out a huge yawn from behind Judith’s arm and right into the base end of the wand she held.  	122
1	2	19	2	The sound of her ears popping resulted in an even greater pop coming right from the firkin and the lid hopped to the sound of its own accord. 	142
1	2	19	3	It appeared now to be loose. 	29
1	2	19	4	Henry grasped the lid, still staring in disbelief.  	52
1	2	19	5	He easily picked the lid right off. 	36
1	2	19	6	Judith smiled at Mary and Henry, who while still awestruck, went to hand the firkin to mother.  	96
1	2	19	7	She pulled them into hug and uttered a “Oh bless you Mary!” 	60
1	2	19	8	at her. 	8
1	2	19	9	Mary smiled to herself sheepishly feeling more important than she was used to and also remembering just how unique and unusual her mother was compared to most.	159
1	2	20	1	After the butter making business was all put away, Judith called everyone in the main parlour to wash and don their finest for grandpa.  	137
1	2	20	2	Michael Gater was a lonely and recent widower who had long been without children in his home. 	94
1	2	20	3	His daughter Judith and her family were among the few to ever visit him in his old age.	87
1	3	1	1	Their family strolled by foot during the day towards grandpa Gater’s house about a mile and a half away. 	105
1	3	1	2	Judith was carrying Jacob in her arms.  	40
1	3	1	3	As they neared his home, they stepped through the gate and into a wildflower spritzed greenery which was thick with fluff, bees and butterflies. 	145
1	3	1	4	A maypole towered off to the side, bedecked with bouquets of flowers and ribbons and spare cloth.	97
1	3	2	1	“Father! 	9
1	3	2	2	Grandpa!” 	10
1	3	2	3	they shouted together seeing an older man in clean black leather boots, grey stockings, dusty and billowing britches, a long white tunic showing through a waistcoat frayed at the shoulders. 	190
1	3	2	4	He had a somber face and flat jaw likely due to missing teeth and shocks of grey hair combed back haphazardly. 	111
1	3	2	5	He had walked out of the front door before they could even approach to knock.	77
1	3	3	1	“Judith, it’s been too long, your children are half grown!”	59
1	3	4	1	“Oh father, I was just here last week bringing you bread and butter.”	69
1	3	5	1	“And my good boy John, come in and pray tell me what you’ve grown this year,” he said to John Sr who still couldn’t get over how warm and fatherly he was to him.	161
1	3	6	1	“Just the ryegrass and barley this year.  	42
1	3	6	2	The wheat crop went too fast.”	30
1	3	7	1	As they all went inside, Judith set down the bread and butter Lizzie carried along the way and had just handed to her.  	120
1	3	7	2	John Sr. pulled all the chairs out of the corner and slid them across the floor noisily handing them to his children.  	119
1	3	7	3	Michael kept his rocking chair at the table.	44
1	3	8	1	“I brought you some sweet butter lacking the salt, just the way you like it Father.”	84
1	3	9	1	Michael lifted the warm bread out of the basket and cut off several slices for them. 	85
1	3	9	2	He liked to butter his bread and then turn it upside-down. 	59
1	3	9	3	John Sr. found this a little odd and it was a small joke he shared with the other sergeants in the past. 	105
1	3	9	4	Judith never found it quite as funny. 	38
1	3	9	5	Grandpa’s taste was fading and he found delight in savoring the butter directly on his tongue as he ate his bread.	114
1	3	10	1	After tea, he took them all out back to see his yard. 	54
1	3	10	2	Mary’s eyes beamed as if she saw a little wonderland back there.  	66
1	3	10	3	His home was well established and one time not so overgrown.	60
1	3	11	1	“You can go out and play but don’t wander off too far!”	55
1	3	12	1	John took Henry out to the woods chatting about their hunting plans. 	69
1	3	12	2	Judith took Thomas around by a finger trailing behind Mary and Lizzie who followed Michael around the garden.  	111
1	3	12	3	John Sr took over holding Jacob for a while.  	46
1	3	12	4	John Sr. had no qualms taking Jacob in his arms and resting in a chair outside as his wife and kids went out for the latest tour of the garden. 	144
1	3	12	5	Michael’s home was bigger than his and full of old furnishings, silver and copper bowls, plates, earthwares and contraptions he had made.  	139
1	3	12	6	If he weren’t so proud, he might have preferred to raise his children there.	76
1	3	13	1	Mary gasped looking around Michael’s herbs and flower garden.  	63
1	3	13	2	There were lilac bushes, galbanum, brown-eyed susans, zinnias, foxgloves, bluebells, bachelor’s buttons, columbines and honeysuckles among many other varieties.  	162
1	3	13	3	Some nightshade vines crawled around the corners with some morning glories.	75
1	3	14	1	Judith caught up with her youngest daughter, “Mary, wait up for mother.”	72
1	3	15	1	“Yes mother?”	13
1	3	16	1	“Would you like to stay here and help grandpa?”	47
1	3	17	1	“I would most enjoy it mother. 	31
1	3	17	2	Thank you.”	11
1	3	18	1	Michael broke in, his poor hearing making for interruption, “Mary, you’ve grown into such a fine young lady.  	110
1	3	18	2	Would you help me pick some of the flower tops on those over there?”	68
1	3	19	1	Mary went for the foxgloves, some wolfsbane, comfrey and lavender flowers in their myriad purple blossoms.	106
1	3	20	1	“That lavender I can use for a salve that can heal scrapes,” said Michael, starting to play the instructor as Judith watched smiling.	133
1	3	21	1	Judith called after John and Henry and took Jacob back from her husband and giving Thomas back to him to handhold.  	116
1	3	21	2	Elizabeth followed behind her. 	31
1	3	21	3	As they were gathering and picking up coats, baskets and bags, Judith called to Michael and Mary, “We shall be back again in a few mornings.”	141
1	3	22	1	Michael took Mary’s bushels of flowers and set them out on a big cluttered table full of picks, brushes, bars, and tools she had never seen before.	147
1	3	23	1	“I think it’s about time I show you how to make the salve with something we call enfleurage.  	94
1	3	23	2	First you must flatten the butter and I like to melt it in the sun and then take it into the cool room.  	105
1	3	23	3	While it’s still melted, put all the flower petals in the butter.” 	67
1	3	23	4	Michael poured it over a board.  	33
1	3	23	5	“Now we’ll roll it around into a ball and knead it,” he said as he dipped his hands into the greasy puddle.	107
1	3	24	1	“Won’t I get the flowers greasy?” 	34
1	3	24	2	asked Mary, shrinking away from the mess on the table.	54
1	3	25	1	“Wet your hands in the water first and it won’t be so bad. 	59
1	3	25	2	That’s the way. 	16
1	3	25	3	Now let’s melt it again in the sun and drain it through the cloth and into the second dish. 	92
1	3	25	4	Pick some more flowers for me will you?”	40
1	3	26	1	“Yes Grandfather.”	18
1	3	27	1	“Now we need to do this again a few times and we’ll soon have a wonderful and fragrant salve.”	94
1	3	28	1	Over the course of the rest of the day and the next, Michael showed her how to make a violet flavored honey for coughs, a yarrow and mugwort tincture for toothaches, and fits and a comfrey and mint tea for broken bones. 	220
1	3	28	2	He smiled brightly. 	20
1	3	28	3	For a moment his face seemed about as young as her older brother, Henry’s face, despite being sixty years in age. 	114
1	3	28	4	He must have used a lot of the salve to keep his youthful appearance she surmised. 	83
1	3	28	5	Grandpa had a tall soft bed in a loft for Mary to sleep in.  	61
1	3	28	6	It was a dark scratched and stained wooden bed frame showing age which must have cost a fortune once upon a time.  	115
1	3	28	7	The whitewashed plaster on the wall had uneven textures and was cracking away.  	80
1	3	28	8	The bed had ropes which were tightened to hold up mattresses which she guess were filled with herbs like hops, mums, daisies and lilacs amongst the discarded grain grasses. 	173
1	3	28	9	In a corner was an uneven wooden dresser with a chipped water basin on top with a mismatched pitcher.	101
1	3	29	1	On the third day, Mary wondered when she’d see mother and father again.  	73
1	3	29	2	She woke up to help grandpa with breakfast and gather eggs.  	61
1	3	29	3	After that, they went out together to a plot of  tomatoes.  	60
1	3	29	4	Mary had never seen them on any of the other farms she had been to.	67
1	3	30	1	“Most folks think these fruits are poisonous, but I have eaten them every summer.  	83
1	3	30	2	They flower like a nightshade but have a yellow blossom and they taste nothing like it.  	89
1	3	30	3	The places I’ve travelled to, I got some seeds from and these kind are not poison and I do believe they are good for the belly and the heart.”  	144
1	3	30	4	He sliced one in half and showed it to her. 	44
1	3	30	5	“See?  	7
1	3	30	6	It looks like the heart and if your heart beats too fast and too weak, then a tomato will fix it right.” 	105
1	3	30	7	With that he pulled out a small brush.  	40
1	3	30	8	Mary liked to just listen to him speak and would be simple in her reply to him.  	81
1	3	30	9	He brushed the yellow tomato blossoms pushing their pollen around in strokes gently around the flower. 	103
1	3	30	10	“There, now you try it.”	24
1	3	31	1	Mary took the brush and did as he did.  	40
1	3	31	2	He had her hand pollinate to get more fruit from the tomatoes.  	64
1	3	31	3	He said something about the bees being few this year.  	55
1	3	31	4	After this, he went to show her a big barrel and when he took the lid off, there was a mild stench.  	101
1	3	31	5	“This is a water to make plants grow,  I just toss all my scraps into this.”  	78
1	3	31	6	Mary noticed maggots swimming and flies congregating around it.  	65
1	3	31	7	“They’re pesky but they only add to the mix.” 	46
1	3	31	8	He took a pot with a handle into the barrel and walked it out to the tomatoes and poured it over the main stems to water the roots below.	137
1	3	32	1	Next, he took her to a beehive and had her stand back as he draped himself and made a smoker out of an old kettle. 	115
1	3	32	2	He showed her the combs of honey and sliced off a plate of it which they shared inside. 	88
1	3	32	3	“When I can’t eat all the honey, I put some of it in my still here.” 	69
1	3	32	4	He lifted the top off a seal and out came a yeasty sweet gas.  	63
1	3	32	5	He poured some out and resealed it again. 	42
1	3	32	6	“I can show you how to make this into a tincture medicine for aches and pains.	78
1	3	33	1	Mary wondered at how easy an existence Michael seemed to have.  	64
1	3	33	2	He was old but had almost everything he needed out of his garden.  	67
1	3	33	3	She knew he would sometimes go to the markets with them but he had gone out less and less over the years and they went to him more and more.  	142
1	3	33	4	As they were walking out to the garden again, Mary stopped him at the strawberry patch where last year Mary had transplanted strawberry vines. 	143
1	3	33	5	The strawberries were looking weak and blackened in the leaves.	63
1	3	34	1	“Why aren’t my strawberries growing?” 	38
1	3	34	2	she inquired.	13
1	3	35	1	“Strawberries like well-drained soil.  	39
1	3	35	2	The water has to drain from them or else they bog.”	51
1	3	36	1	“What’s bog?”	13
1	3	37	1	“Oh, that’s where the stems can’t breathe and rot grows on them and they get slimes like a pond.”	97
1	3	38	1	“Ohh, ok.”	10
1	3	39	1	“I’ll get some sand. 	21
1	3	39	2	This soil would be better for watercress and nasturtiums.”	58
1	3	40	1	Michael got some sand he had bagged up.  	41
1	3	40	2	It was too heavy for him so she found a small cart and wheeled it for him.  	76
1	3	40	3	“My you are helpful.”  	23
1	3	40	4	This made Mary smile happily that she was being as helpful as she hoped she would be.  	87
1	3	40	5	Right as Mary was adding sand to a dry spot in the soil, she saw her mother walking up the road.  	98
1	3	40	6	Judith was pleased with Mary’s work and Michael gave her a good report. 	72
1	3	40	7	Michael sent her home with some of her creations they made together in little pots. 	84
